"Animal","Age","Time of death","Death cause","Total population"
"SQUIRREL","0","1","HUNGER","4341"
"SQUIRREL","1","1","HUNGER","4340"
"HAWK","6","1","HUNGER","4339"
"SQUIRREL","0","1","HUNGER","4338"
"HAWK","8","1","HUNGER","4337"
"SQUIRREL","2","1","EATEN","4336"
"HAWK","6","1","HUNGER","4335"
"HAWK","8","1","HUNGER","4334"
"HAWK","5","1","HUNGER","4333"
"SQUIRREL","0","1","HUNGER","4332"
"SQUIRREL","1","1","HUNGER","4331"
"SQUIRREL","2","1","HUNGER","4330"
"HAWK","9","1","HUNGER","4329"
"HAWK","9","1","HUNGER","4328"
"SQUIRREL","1","1","HUNGER","4327"
"SQUIRREL","0","1","HUNGER","4326"
"HAWK","10","1","HUNGER","4325"
"SQUIRREL","0","1","HUNGER","4324"
"SQUIRREL","2","1","HUNGER","4323"
"SQUIRREL","0","1","HUNGER","4322"
"HAWK","2","1","HUNGER","4321"
"SQUIRREL","1","1","EATEN","4320"
"HAWK","0","1","HUNGER","4319"
"SQUIRREL","0","1","HUNGER","4318"
"SQUIRREL","2","1","HUNGER","4317"
"SQUIRREL","0","1","EATEN","4316"
"HAWK","8","1","HUNGER","4315"
"HAWK","2","1","HUNGER","4314"
"HAWK","6","1","HUNGER","4313"
"SQUIRREL","2","1","HUNGER","4312"
"SQUIRREL","0","1","EATEN","4311"
"SQUIRREL","0","1","HUNGER","4310"
"SQUIRREL","1","1","EATEN","4309"
"SQUIRREL","0","1","EATEN","4308"
"HAWK","9","1","AGE","4307"
"SQUIRREL","0","1","EATEN","4306"
"HAWK","3","1","HUNGER","4305"
"SQUIRREL","1","1","HUNGER","4304"
"SQUIRREL","1","1","EATEN","4303"
"SQUIRREL","1","1","HUNGER","4302"
"SQUIRREL","2","1","EATEN","4301"
"HAWK","1","1","HUNGER","4300"
"HAWK","7","1","HUNGER","4299"
"SQUIRREL","1","1","HUNGER","4298"
"SQUIRREL","0","1","HUNGER","4297"
"SQUIRREL","2","1","EATEN","4296"
"HAWK","9","1","HUNGER","4295"
"SQUIRREL","2","1","AGE","4294"
"HAWK","9","1","HUNGER","4293"
"HAWK","1","1","HUNGER","4292"
"HAWK","4","1","HUNGER","4291"
"SQUIRREL","1","1","HUNGER","4290"
"HAWK","2","1","HUNGER","4289"
"HAWK","4","1","HUNGER","4288"
"HAWK","6","1","HUNGER","4287"
"SQUIRREL","0","1","HUNGER","4286"
"HAWK","10","1","HUNGER","4285"
"SQUIRREL","2","1","HUNGER","4284"
"HAWK","2","1","HUNGER","4283"
"SQUIRREL","0","1","EATEN","4282"
"SQUIRREL","0","1","HUNGER","4281"
"SQUIRREL","1","1","HUNGER","4280"
"HAWK","5","1","HUNGER","4279"
"SQUIRREL","1","1","HUNGER","4278"
"SQUIRREL","2","1","EATEN","4277"
"SQUIRREL","1","1","HUNGER","4276"
"HAWK","6","1","HUNGER","4275"
"SQUIRREL","1","1","HUNGER","4274"
"SQUIRREL","1","1","HUNGER","4273"
"HAWK","0","1","HUNGER","4272"
"HAWK","8","1","HUNGER","4271"
"HAWK","0","1","HUNGER","4270"
"SQUIRREL","1","1","EATEN","4269"
"SQUIRREL","2","1","EATEN","4268"
"SQUIRREL","0","1","HUNGER","4267"
"SQUIRREL","1","1","HUNGER","4266"
"SQUIRREL","2","1","HUNGER","4265"
"SQUIRREL","0","1","HUNGER","4264"
"HAWK","1","1","HUNGER","4263"
"SQUIRREL","0","1","EATEN","4262"
"SQUIRREL","1","1","HUNGER","4261"
"SQUIRREL","1","1","HUNGER","4260"
"HAWK","9","1","HUNGER","4259"
"SQUIRREL","1","1","HUNGER","4258"
"SQUIRREL","0","1","EATEN","4257"
"SQUIRREL","1","1","HUNGER","4256"
"HAWK","8","1","HUNGER","4255"
"SQUIRREL","2","1","HUNGER","4254"
"HAWK","3","1","HUNGER","4253"
"HAWK","2","1","HUNGER","4252"
"SQUIRREL","0","1","EATEN","4251"
"SQUIRREL","2","1","HUNGER","4250"
"SQUIRREL","1","1","HUNGER","4249"
"HAWK","9","1","AGE","4248"
"SQUIRREL","2","1","HUNGER","4247"
"SQUIRREL","1","1","EATEN","4246"
"HAWK","10","1","HUNGER","4245"
"SQUIRREL","0","1","HUNGER","4244"
"SQUIRREL","0","1","EATEN","4243"
"HAWK","1","1","HUNGER","4242"
"HAWK","9","1","HUNGER","4241"
"SQUIRREL","2","1","HUNGER","4240"
"SQUIRREL","2","1","HUNGER","4239"
"HAWK","4","1","HUNGER","4238"
"SQUIRREL","1","1","EATEN","4237"
"HAWK","7","1","HUNGER","4236"
"SQUIRREL","0","1","EATEN","4235"
"SQUIRREL","2","1","HUNGER","4234"
"SQUIRREL","0","1","HUNGER","4233"
"HAWK","10","1","AGE","4232"
"SQUIRREL","0","1","HUNGER","4231"
"SQUIRREL","2","1","EATEN","4230"
"SQUIRREL","2","1","HUNGER","4229"
"SQUIRREL","0","1","HUNGER","4228"
"SQUIRREL","0","1","HUNGER","4227"
"SQUIRREL","2","1","EATEN","4226"
"SQUIRREL","0","1","EATEN","4225"
"SQUIRREL","2","1","EATEN","4224"
"SQUIRREL","2","1","HUNGER","4223"
"HAWK","9","1","HUNGER","4222"
"HAWK","5","1","HUNGER","4221"
"HAWK","10","1","HUNGER","4220"
"HAWK","0","1","HUNGER","4219"
"HAWK","3","1","HUNGER","4218"
"SQUIRREL","1","1","EATEN","4217"
"SQUIRREL","2","1","EATEN","4216"
"SQUIRREL","2","1","HUNGER","4215"
"SQUIRREL","0","1","HUNGER","4214"
"HAWK","10","1","AGE","4213"
"HAWK","6","1","HUNGER","4212"
"SQUIRREL","2","1","HUNGER","4211"
"SQUIRREL","2","1","HUNGER","4210"
"SQUIRREL","1","1","HUNGER","4209"
"HAWK","0","1","HUNGER","4208"
"SQUIRREL","0","1","HUNGER","4207"
"SQUIRREL","2","1","HUNGER","4206"
"SQUIRREL","1","1","EATEN","4205"
"HAWK","3","1","HUNGER","4204"
"SQUIRREL","2","1","HUNGER","4203"
"SQUIRREL","0","1","EATEN","4202"
"HAWK","1","1","HUNGER","4201"
"SQUIRREL","0","1","EATEN","4200"
"SQUIRREL","2","1","EATEN","4199"
"HAWK","7","1","HUNGER","4198"
"SQUIRREL","0","1","EATEN","4197"
"SQUIRREL","1","1","HUNGER","4196"
"SQUIRREL","0","1","HUNGER","4195"
"HAWK","1","1","HUNGER","4194"
"SQUIRREL","2","1","HUNGER","4193"
"SQUIRREL","2","1","EATEN","4192"
"SQUIRREL","0","1","EATEN","4191"
"SQUIRREL","2","1","HUNGER","4190"
"HAWK","6","1","HUNGER","4189"
"SQUIRREL","0","1","EATEN","4188"
"HAWK","5","1","HUNGER","4187"
"HAWK","9","1","HUNGER","4186"
"SQUIRREL","0","1","HUNGER","4185"
"SQUIRREL","0","1","HUNGER","4184"
"SQUIRREL","0","1","HUNGER","4183"
"SQUIRREL","1","1","HUNGER","4182"
"HAWK","10","1","HUNGER","4181"
"SQUIRREL","2","1","EATEN","4180"
"SQUIRREL","2","1","HUNGER","4179"
"SQUIRREL","0","1","HUNGER","4178"
"SQUIRREL","0","1","HUNGER","4177"
"HAWK","5","1","HUNGER","4176"
"HAWK","2","1","HUNGER","4175"
"SQUIRREL","0","1","HUNGER","4174"
"HAWK","0","1","HUNGER","4173"
"HAWK","4","1","HUNGER","4172"
"SQUIRREL","1","1","HUNGER","4171"
"SQUIRREL","1","1","EATEN","4170"
"HAWK","3","1","HUNGER","4169"
"HAWK","4","1","HUNGER","4168"
"SQUIRREL","2","1","EATEN","4167"
"SQUIRREL","0","1","EATEN","4166"
"SQUIRREL","0","1","EATEN","4165"
"SQUIRREL","2","1","HUNGER","4164"
"SQUIRREL","2","1","HUNGER","4163"
"SQUIRREL","1","1","HUNGER","4162"
"HAWK","9","1","HUNGER","4161"
"SQUIRREL","1","1","HUNGER","4160"
"SQUIRREL","1","1","HUNGER","4159"
"SQUIRREL","2","1","HUNGER","4158"
"SQUIRREL","2","1","EATEN","4157"
"SQUIRREL","0","1","HUNGER","4156"
"SQUIRREL","0","1","HUNGER","4155"
"SQUIRREL","2","1","HUNGER","4154"
"HAWK","10","1","HUNGER","4153"
"HAWK","5","1","HUNGER","4152"
"SQUIRREL","0","1","EATEN","4151"
"HAWK","1","1","HUNGER","4150"
"SQUIRREL","0","1","EATEN","4149"
"SQUIRREL","0","1","EATEN","4148"
"SQUIRREL","1","1","EATEN","4147"
"SQUIRREL","1","1","HUNGER","4146"
"HAWK","9","1","AGE","4145"
"HAWK","10","1","AGE","4144"
"HAWK","5","1","HUNGER","4143"
"SQUIRREL","1","1","EATEN","4142"
"SQUIRREL","1","1","EATEN","4141"
"SQUIRREL","1","1","HUNGER","4140"
"SQUIRREL","1","1","HUNGER","4139"
"SQUIRREL","1","1","HUNGER","4138"
"SQUIRREL","2","1","EATEN","4137"
"SQUIRREL","0","1","HUNGER","4136"
"SQUIRREL","0","1","HUNGER","4135"
"SQUIRREL","1","1","EATEN","4134"
"SQUIRREL","1","1","EATEN","4133"
"HAWK","1","2","HUNGER","4132"
"SQUIRREL","0","2","EATEN","4131"
"SQUIRREL","2","2","EATEN","4130"
"HAWK","4","2","HUNGER","4129"
"HAWK","0","2","HUNGER","4128"
"SQUIRREL","2","2","EATEN","4127"
"SQUIRREL","1","2","HUNGER","4126"
"HAWK","4","2","HUNGER","4125"
"HAWK","5","2","HUNGER","4124"
"SQUIRREL","0","2","EATEN","4123"
"HAWK","9","2","HUNGER","4122"
"SQUIRREL","1","2","HUNGER","4121"
"SQUIRREL","1","2","EATEN","4120"
"HAWK","8","2","HUNGER","4119"
"HAWK","4","2","HUNGER","4118"
"SQUIRREL","1","2","HUNGER","4117"
"SQUIRREL","2","2","EATEN","4116"
"SQUIRREL","2","2","EATEN","4115"
"SQUIRREL","1","2","EATEN","4114"
"SQUIRREL","2","2","HUNGER","4113"
"HAWK","0","2","HUNGER","4112"
"SQUIRREL","2","2","EATEN","4111"
"SQUIRREL","1","2","EATEN","4110"
"SQUIRREL","1","2","EATEN","4109"
"SQUIRREL","0","2","EATEN","4108"
"HAWK","5","2","HUNGER","4107"
"HAWK","10","2","HUNGER","4106"
"SQUIRREL","2","2","EATEN","4105"
"SQUIRREL","2","2","EATEN","4104"
"HAWK","10","2","AGE","4103"
"HAWK","2","2","HUNGER","4102"
"SQUIRREL","2","2","EATEN","4101"
"SQUIRREL","0","2","HUNGER","4100"
"SQUIRREL","0","2","EATEN","4099"
"HAWK","6","2","HUNGER","4098"
"SQUIRREL","1","2","EATEN","4097"
"SQUIRREL","1","2","EATEN","4096"
"SQUIRREL","0","2","EATEN","4095"
"HAWK","6","2","HUNGER","4094"
"HAWK","7","2","HUNGER","4093"
"HAWK","0","2","HUNGER","4092"
"SQUIRREL","1","2","HUNGER","4091"
"SQUIRREL","2","2","EATEN","4090"
"HAWK","1","2","HUNGER","4089"
"SQUIRREL","1","2","HUNGER","4088"
"HAWK","0","2","HUNGER","4087"
"HAWK","1","2","HUNGER","4086"
"SQUIRREL","0","2","EATEN","4085"
"HAWK","10","2","HUNGER","4084"
"SQUIRREL","1","2","EATEN","4083"
"HAWK","10","2","HUNGER","4082"
"HAWK","4","2","HUNGER","4081"
"SQUIRREL","1","2","HUNGER","4080"
"HAWK","8","2","HUNGER","4079"
"HAWK","8","2","HUNGER","4078"
"HAWK","6","2","HUNGER","4077"
"HAWK","3","2","HUNGER","4076"
"SQUIRREL","1","2","EATEN","4075"
"SQUIRREL","2","2","EATEN","4074"
"HAWK","6","2","HUNGER","4073"
"HAWK","7","2","HUNGER","4072"
"HAWK","4","2","HUNGER","4071"
"HAWK","2","2","HUNGER","4070"
"SQUIRREL","2","2","HUNGER","4069"
"SQUIRREL","0","2","EATEN","4068"
"HAWK","9","2","HUNGER","4067"
"HAWK","1","2","HUNGER","4066"
"HAWK","7","2","HUNGER","4065"
"HAWK","8","2","HUNGER","4064"
"HAWK","9","2","HUNGER","4063"
"SQUIRREL","0","2","EATEN","4062"
"SQUIRREL","1","2","HUNGER","4061"
"HAWK","3","2","HUNGER","4060"
"HAWK","9","2","AGE","4059"
"SQUIRREL","0","2","EATEN","4058"
"SQUIRREL","2","2","EATEN","4057"
"HAWK","1","2","HUNGER","4056"
"SQUIRREL","1","2","EATEN","4055"
"SQUIRREL","1","2","EATEN","4054"
"HAWK","2","2","HUNGER","4053"
"SQUIRREL","2","2","EATEN","4052"
"SQUIRREL","1","2","EATEN","4051"
"SQUIRREL","0","2","EATEN","4050"
"HAWK","7","2","HUNGER","4049"
"HAWK","9","2","HUNGER","4048"
"SQUIRREL","1","2","EATEN","4047"
"HAWK","2","2","HUNGER","4046"
"SQUIRREL","0","2","HUNGER","4045"
"HAWK","0","2","HUNGER","4044"
"HAWK","1","2","HUNGER","4043"
"HAWK","8","2","HUNGER","4042"
"SQUIRREL","2","2","EATEN","4041"
"SQUIRREL","0","2","EATEN","4040"
"HAWK","10","2","HUNGER","4039"
"HAWK","3","2","HUNGER","4038"
"SQUIRREL","0","2","HUNGER","4037"
"SQUIRREL","2","2","EATEN","4036"
"SQUIRREL","0","2","EATEN","4035"
"HAWK","7","2","HUNGER","4034"
"SQUIRREL","0","2","HUNGER","4033"
"HAWK","8","2","HUNGER","4032"
"SQUIRREL","0","2","EATEN","4031"
"SQUIRREL","1","2","EATEN","4030"
"SQUIRREL","0","2","HUNGER","4029"
"SQUIRREL","1","2","EATEN","4028"
"HAWK","2","2","HUNGER","4027"
"SQUIRREL","0","2","EATEN","4026"
"HAWK","4","2","HUNGER","4025"
"SQUIRREL","2","2","EATEN","4024"
"HAWK","0","2","HUNGER","4023"
"HAWK","7","2","HUNGER","4022"
"SQUIRREL","2","2","EATEN","4021"
"HAWK","5","2","HUNGER","4020"
"SQUIRREL","2","2","EATEN","4019"
"SQUIRREL","2","2","HUNGER","4018"
"HAWK","4","2","HUNGER","4017"
"HAWK","0","2","HUNGER","4016"
"SQUIRREL","0","2","EATEN","4015"
"SQUIRREL","2","2","EATEN","4014"
"HAWK","7","2","HUNGER","4013"
"HAWK","3","2","HUNGER","4012"
"SQUIRREL","1","2","EATEN","4011"
"HAWK","10","2","HUNGER","4010"
"SQUIRREL","2","2","EATEN","4009"
"SQUIRREL","2","2","EATEN","4008"
"SQUIRREL","2","2","EATEN","4007"
"HAWK","3","2","HUNGER","4006"
"SQUIRREL","2","2","EATEN","4005"
"HAWK","10","2","HUNGER","4004"
"HAWK","7","2","HUNGER","4003"
"SQUIRREL","2","2","EATEN","4002"
"HAWK","3","2","HUNGER","4001"
"HAWK","8","2","HUNGER","4000"
"SQUIRREL","1","2","EATEN","3999"
"SQUIRREL","0","2","EATEN","3998"
"SQUIRREL","1","2","EATEN","3997"
"HAWK","9","2","HUNGER","3996"
"HAWK","4","2","HUNGER","3995"
"SQUIRREL","0","2","HUNGER","3994"
"SQUIRREL","0","2","EATEN","3993"
"HAWK","9","2","HUNGER","3992"
"HAWK","6","2","HUNGER","3991"
"SQUIRREL","2","2","EATEN","3990"
"HAWK","1","2","HUNGER","3989"
"SQUIRREL","0","2","HUNGER","3988"
"HAWK","0","2","HUNGER","3987"
"HAWK","2","2","HUNGER","3986"
"HAWK","1","2","HUNGER","3985"
"HAWK","10","2","AGE","3984"
"SQUIRREL","0","2","EATEN","3983"
"HAWK","2","2","HUNGER","3982"
"HAWK","2","2","HUNGER","3981"
"HAWK","6","2","HUNGER","3980"
"HAWK","6","2","HUNGER","3979"
"SQUIRREL","1","2","EATEN","3978"
"SQUIRREL","1","2","EATEN","3977"
"SQUIRREL","0","2","EATEN","3976"
"HAWK","2","2","HUNGER","3975"
"SQUIRREL","2","2","EATEN","3974"
"HAWK","2","2","HUNGER","3973"
"HAWK","10","2","HUNGER","3972"
"SQUIRREL","1","2","HUNGER","3971"
"HAWK","6","2","HUNGER","3970"
"HAWK","3","2","HUNGER","3969"
"SQUIRREL","2","2","HUNGER","3968"
"SQUIRREL","1","2","EATEN","3967"
"HAWK","4","2","HUNGER","3966"
"SQUIRREL","0","2","EATEN","3965"
"HAWK","7","2","HUNGER","3964"
"HAWK","9","2","AGE","3963"
"HAWK","0","2","HUNGER","3962"
"SQUIRREL","0","2","EATEN","3961"
"SQUIRREL","1","2","EATEN","3960"
"HAWK","2","2","HUNGER","3959"
"SQUIRREL","2","2","EATEN","3958"
"HAWK","5","2","HUNGER","3957"
"HAWK","10","2","AGE","3956"
"HAWK","4","2","HUNGER","3955"
"HAWK","2","2","HUNGER","3954"
"SQUIRREL","2","2","EATEN","3953"
"HAWK","0","2","HUNGER","3952"
"HAWK","5","2","HUNGER","3951"
"SQUIRREL","0","2","EATEN","3950"
"SQUIRREL","0","2","EATEN","3949"
"HAWK","2","2","HUNGER","3948"
"SQUIRREL","0","2","EATEN","3947"
"SQUIRREL","0","2","EATEN","3946"
"HAWK","10","2","AGE","3945"
"HAWK","3","2","HUNGER","3944"
"HAWK","0","2","HUNGER","3943"
"HAWK","9","2","AGE","3942"
"HAWK","7","2","HUNGER","3941"
"SQUIRREL","1","2","HUNGER","3940"
"HAWK","5","2","HUNGER","3939"
"SQUIRREL","2","2","EATEN","3938"
"HAWK","10","2","AGE","3937"
"HAWK","1","2","HUNGER","3936"
"HAWK","5","2","HUNGER","3935"
"SQUIRREL","1","2","EATEN","3934"
"SQUIRREL","0","2","HUNGER","3933"
"HAWK","6","2","HUNGER","3932"
"SQUIRREL","0","2","EATEN","3931"
"HAWK","8","2","HUNGER","3930"
"HAWK","1","2","HUNGER","3929"
"HAWK","4","2","HUNGER","3928"
"HAWK","2","2","HUNGER","3927"
"SQUIRREL","1","2","EATEN","3926"
"SQUIRREL","0","2","HUNGER","3925"
"SQUIRREL","1","2","EATEN","3924"
"SQUIRREL","2","2","EATEN","3923"
"HAWK","8","2","HUNGER","3922"
"HAWK","9","2","HUNGER","3921"
"SQUIRREL","0","2","EATEN","3920"
"HAWK","6","2","HUNGER","3919"
"HAWK","2","2","HUNGER","3918"
"HAWK","4","2","HUNGER","3917"
"HAWK","0","2","HUNGER","3916"
"HAWK","5","2","HUNGER","3915"
"HAWK","4","2","HUNGER","3914"
"SQUIRREL","1","2","HUNGER","3913"
"HAWK","9","2","HUNGER","3912"
"HAWK","3","2","HUNGER","3911"
"SQUIRREL","2","2","EATEN","3910"
"HAWK","6","2","HUNGER","3909"
"SQUIRREL","1","2","EATEN","3908"
"HAWK","3","2","HUNGER","3907"
"SQUIRREL","1","2","EATEN","3906"
"SQUIRREL","2","2","EATEN","3905"
"HAWK","7","2","HUNGER","3904"
"HAWK","4","2","HUNGER","3903"
"HAWK","0","2","HUNGER","3902"
"SQUIRREL","1","2","EATEN","3901"
"HAWK","5","2","HUNGER","3900"
"SQUIRREL","2","2","EATEN","3899"
"HAWK","1","2","HUNGER","3898"
"SQUIRREL","2","2","HUNGER","3897"
"HAWK","10","2","HUNGER","3896"
"HAWK","5","2","HUNGER","3895"
"HAWK","2","2","HUNGER","3894"
"SQUIRREL","1","2","HUNGER","3893"
"HAWK","9","2","HUNGER","3892"
"HAWK","0","2","HUNGER","3891"
"HAWK","7","2","HUNGER","3890"
"HAWK","10","2","HUNGER","3889"
"HAWK","1","2","HUNGER","3888"
"SQUIRREL","2","2","EATEN","3887"
"SQUIRREL","1","2","EATEN","3886"
"SQUIRREL","0","2","HUNGER","3885"
"HAWK","2","2","HUNGER","3884"
"HAWK","2","2","HUNGER","3883"
"HAWK","4","2","HUNGER","3882"
"SQUIRREL","2","2","HUNGER","3881"
"HAWK","7","2","HUNGER","3880"
"HAWK","6","2","HUNGER","3879"
"HAWK","3","2","HUNGER","3878"
"HAWK","6","2","HUNGER","3877"
"HAWK","4","2","HUNGER","3876"
"SQUIRREL","1","2","HUNGER","3875"
"SQUIRREL","1","2","HUNGER","3874"
"SQUIRREL","1","2","EATEN","3873"
"HAWK","8","2","HUNGER","3872"
"SQUIRREL","1","2","EATEN","3871"
"HAWK","3","2","HUNGER","3870"
"SQUIRREL","0","2","EATEN","3869"
"SQUIRREL","2","2","HUNGER","3868"
"SQUIRREL","2","2","EATEN","3867"
"SQUIRREL","2","2","HUNGER","3866"
"SQUIRREL","0","2","EATEN","3865"
"HAWK","6","2","HUNGER","3864"
"HAWK","9","2","HUNGER","3863"
"SQUIRREL","2","2","HUNGER","3862"
"SQUIRREL","2","2","EATEN","3861"
"SQUIRREL","1","2","HUNGER","3860"
"SQUIRREL","1","2","EATEN","3859"
"HAWK","3","2","HUNGER","3858"
"HAWK","6","2","HUNGER","3857"
"SQUIRREL","2","2","EATEN","3856"
"SQUIRREL","1","2","EATEN","3855"
"SQUIRREL","0","2","HUNGER","3854"
"SQUIRREL","1","2","EATEN","3853"
"SQUIRREL","2","2","HUNGER","3852"
"HAWK","0","2","HUNGER","3851"
"HAWK","6","2","HUNGER","3850"
"HAWK","8","2","HUNGER","3849"
"SQUIRREL","1","2","EATEN","3848"
"SQUIRREL","1","2","EATEN","3847"
"HAWK","8","2","HUNGER","3846"
"HAWK","4","2","HUNGER","3845"
"HAWK","4","2","HUNGER","3844"
"HAWK","7","2","HUNGER","3843"
"HAWK","9","2","HUNGER","3842"
"HAWK","0","2","HUNGER","3841"
"SQUIRREL","2","2","EATEN","3840"
"HAWK","8","2","HUNGER","3839"
"HAWK","6","2","HUNGER","3838"
"SQUIRREL","0","2","EATEN","3837"
"SQUIRREL","1","2","EATEN","3836"
"SQUIRREL","0","2","HUNGER","3835"
"SQUIRREL","2","2","EATEN","3834"
"SQUIRREL","2","2","HUNGER","3833"
"HAWK","10","2","AGE","3832"
"SQUIRREL","0","2","EATEN","3831"
"SQUIRREL","0","2","HUNGER","3830"
"SQUIRREL","1","2","EATEN","3829"
"SQUIRREL","2","2","EATEN","3828"
"SQUIRREL","1","2","EATEN","3827"
"HAWK","3","2","HUNGER","3826"
"SQUIRREL","0","2","EATEN","3825"
"HAWK","4","2","HUNGER","3824"
"HAWK","9","2","HUNGER","3823"
"HAWK","8","2","HUNGER","3822"
"HAWK","6","2","HUNGER","3821"
"SQUIRREL","2","2","HUNGER","3820"
"SQUIRREL","2","2","EATEN","3819"
"SQUIRREL","2","2","EATEN","3818"
"SQUIRREL","1","2","HUNGER","3817"
"HAWK","1","2","HUNGER","3816"
"SQUIRREL","1","2","EATEN","3815"
"HAWK","9","2","HUNGER","3814"
"HAWK","2","2","HUNGER","3813"
"SQUIRREL","1","2","EATEN","3812"
"SQUIRREL","1","2","EATEN","3811"
"HAWK","0","2","HUNGER","3810"
"HAWK","1","2","HUNGER","3809"
"HAWK","4","2","HUNGER","3808"
"HAWK","2","2","HUNGER","3807"
"SQUIRREL","2","2","HUNGER","3806"
"HAWK","10","2","AGE","3805"
"HAWK","7","2","HUNGER","3804"
"HAWK","1","2","HUNGER","3803"
"HAWK","8","2","HUNGER","3802"
"HAWK","7","2","HUNGER","3801"
"HAWK","7","2","HUNGER","3800"
"SQUIRREL","1","2","EATEN","3799"
"HAWK","9","2","HUNGER","3798"
"SQUIRREL","0","2","EATEN","3797"
"HAWK","5","2","HUNGER","3796"
"HAWK","8","2","HUNGER","3795"
"HAWK","6","2","HUNGER","3794"
"HAWK","9","2","AGE","3793"
"SQUIRREL","2","2","EATEN","3792"
"HAWK","0","2","HUNGER","3791"
"HAWK","4","2","HUNGER","3790"
"HAWK","9","2","HUNGER","3789"
"HAWK","6","2","HUNGER","3788"
"SQUIRREL","1","2","EATEN","3787"
"SQUIRREL","2","2","EATEN","3786"
"SQUIRREL","1","2","EATEN","3785"
"SQUIRREL","2","2","EATEN","3784"
"SQUIRREL","2","2","EATEN","3783"
"SQUIRREL","0","2","EATEN","3782"
"HAWK","9","2","HUNGER","3781"
"HAWK","4","2","HUNGER","3780"
"SQUIRREL","2","2","EATEN","3779"
"HAWK","7","2","HUNGER","3778"
"HAWK","0","2","HUNGER","3777"
"SQUIRREL","1","2","HUNGER","3776"
"HAWK","4","2","HUNGER","3775"
"SQUIRREL","1","2","HUNGER","3774"
"HAWK","10","2","HUNGER","3773"
"SQUIRREL","2","2","HUNGER","3772"
"HAWK","2","2","HUNGER","3771"
"SQUIRREL","1","2","HUNGER","3770"
"SQUIRREL","2","2","HUNGER","3769"
"HAWK","2","2","HUNGER","3768"
"HAWK","8","2","HUNGER","3767"
"HAWK","3","2","HUNGER","3766"
"HAWK","6","2","HUNGER","3765"
"SQUIRREL","0","2","EATEN","3764"
"HAWK","6","2","HUNGER","3763"
"SQUIRREL","1","2","EATEN","3762"
"HAWK","1","2","HUNGER","3761"
"HAWK","4","2","HUNGER","3760"
"HAWK","0","2","HUNGER","3759"
"SQUIRREL","2","2","HUNGER","3758"
"HAWK","6","2","HUNGER","3757"
"HAWK","4","2","HUNGER","3756"
"SQUIRREL","1","2","EATEN","3755"
"SQUIRREL","1","2","EATEN","3754"
"SQUIRREL","1","2","EATEN","3753"
"SQUIRREL","2","2","HUNGER","3752"
"HAWK","1","2","HUNGER","3751"
"HAWK","5","2","HUNGER","3750"
"SQUIRREL","2","2","EATEN","3749"
"HAWK","9","2","HUNGER","3748"
"SQUIRREL","2","2","HUNGER","3747"
"HAWK","5","2","HUNGER","3746"
"SQUIRREL","0","2","EATEN","3745"
"HAWK","5","2","HUNGER","3744"
"HAWK","8","2","HUNGER","3743"
"HAWK","6","2","HUNGER","3742"
"SQUIRREL","1","2","EATEN","3741"
"SQUIRREL","1","2","EATEN","3740"
"SQUIRREL","1","2","EATEN","3739"
"HAWK","10","2","AGE","3738"
"SQUIRREL","2","2","EATEN","3737"
"HAWK","9","2","HUNGER","3736"
"HAWK","10","2","AGE","3735"
"HAWK","7","2","HUNGER","3734"
"HAWK","10","2","HUNGER","3733"
"SQUIRREL","1","2","EATEN","3732"
"HAWK","0","2","HUNGER","3731"
"HAWK","2","2","HUNGER","3730"
"SQUIRREL","1","2","EATEN","3729"
"HAWK","8","2","HUNGER","3728"
"HAWK","10","2","AGE","3727"
"HAWK","7","2","HUNGER","3726"
"HAWK","6","2","HUNGER","3725"
"SQUIRREL","2","2","AGE","3724"
"HAWK","0","2","HUNGER","3723"
"HAWK","3","2","HUNGER","3722"
"SQUIRREL","0","2","EATEN","3721"
"SQUIRREL","1","2","EATEN","3720"
"SQUIRREL","2","2","HUNGER","3719"
"SQUIRREL","2","2","EATEN","3718"
"HAWK","10","2","HUNGER","3717"
"HAWK","3","2","HUNGER","3716"
"SQUIRREL","1","2","EATEN","3715"
"HAWK","10","2","HUNGER","3714"
"HAWK","8","2","HUNGER","3713"
"HAWK","9","2","HUNGER","3712"
"HAWK","10","2","HUNGER","3711"
"SQUIRREL","1","2","EATEN","3710"
"HAWK","5","2","HUNGER","3709"
"SQUIRREL","2","2","HUNGER","3708"
"HAWK","1","2","HUNGER","3707"
"HAWK","2","2","HUNGER","3706"
"SQUIRREL","1","2","HUNGER","3705"
"SQUIRREL","0","2","EATEN","3704"
"HAWK","10","2","HUNGER","3703"
"SQUIRREL","0","2","EATEN","3702"
"SQUIRREL","0","2","HUNGER","3701"
"HAWK","1","2","HUNGER","3700"
"HAWK","0","2","HUNGER","3699"
"HAWK","3","2","HUNGER","3698"
"HAWK","5","2","HUNGER","3697"
"SQUIRREL","0","2","EATEN","3696"
"HAWK","0","2","HUNGER","3695"
"HAWK","6","2","HUNGER","3694"
"SQUIRREL","1","2","EATEN","3693"
"HAWK","4","2","HUNGER","3692"
"SQUIRREL","0","2","EATEN","3691"
"HAWK","3","2","HUNGER","3690"
"HAWK","8","2","HUNGER","3689"
"HAWK","0","2","HUNGER","3688"
"HAWK","8","2","HUNGER","3687"
"HAWK","10","2","HUNGER","3686"
"SQUIRREL","2","2","EATEN","3685"
"HAWK","8","2","HUNGER","3684"
"HAWK","7","2","HUNGER","3683"
"SQUIRREL","1","2","EATEN","3682"
